ID,time,logVol,group,model,treatment_1,treatment_2,Model,Tumor_Type
X-1655_encorafenib,25,6.939544601,mono,X-1655,encorafenib,NA,X-1655,CM
X-1655_encorafenib,29,7.09961454,mono,X-1655,encorafenib,NA,X-1655,CM
X-1655_encorafenib,32,7.404400839,mono,X-1655,encorafenib,NA,X-1655,CM
X-1655_untreated,0,5.289276622,control,X-1655,NA,NA,X-1655,CM
X-1655_untreated,3,5.514597418,control,X-1655,NA,NA,X-1655,CM
X-1655_untreated,5,5.750697867,control,X-1655,NA,NA,X-1655,CM
X-1655_untreated,9,5.955992798,control,X-1655,NA,NA,X-1655,CM
X-1655_untreated,12,5.991989409,control,X-1655,NA,NA,X-1655,CM
X-1655_untreated,17,6.161882199,control,X-1655,NA,NA,X-1655,CM
X-1655_untreated,20,6.181423531,control,X-1655,NA,NA,X-1655,CM
X-1655_untreated,25,6.262388229,control,X-1655,NA,NA,X-1655,CM
X-1655_untreated,28,6.558041762,control,X-1655,NA,NA,X-1655,CM
X-1655_untreated,32,6.703188113,control,X-1655,NA,NA,X-1655,CM
X-1655_untreated,33,6.703188113,control,X-1655,NA,NA,X-1655,CM
X-1655_LEE011,0,5.302956589,mono,X-1655,LEE011,NA,X-1655,CM
X-1655_LEE011,3,5.424068572,mono,X-1655,LEE011,NA,X-1655,CM
X-1655_LEE011,8,5.430310076,mono,X-1655,LEE011,NA,X-1655,CM
X-1655_LEE011,11,5.361245216,mono,X-1655,LEE011,NA,X-1655,CM
X-1655_LEE011,16,5.57617635,mono,X-1655,LEE011,NA,X-1655,CM
X-1655_LEE011,19,5.620907983,mono,X-1655,LEE011,NA,X-1655,CM
X-1655_LEE011,23,5.625604694,mono,X-1655,LEE011,NA,X-1655,CM
X-1655_LEE011,26,5.943376636,mono,X-1655,LEE011,NA,X-1655,CM
X-1655_LEE011,30,5.931926834,mono,X-1655,LEE011,NA,X-1655,CM
X-1655_LEE011,32,5.984540632,mono,X-1655,LEE011,NA,X-1655,CM
X-1655_LEE011 + binimetinib,0,5.302956589,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,3,5.316353729,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,7,5.394899464,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,10,5.358188764,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,14,5.332718793,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,20,5.064934068,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,23,5.104975306,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,27,5.245812813,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,31,5.192956851,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,36,5.249704687,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,41,5.073860453,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,44,5.087596335,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,48,4.817050545,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,51,4.669458676,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,57,4.902381709,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,62,4.770515119,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,65,4.658331734,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,77,4.782311683,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,84,4.924641581,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,91,5.228645693,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,101,5.443196628,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,109,5.695145281,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_LEE011 + binimetinib,115,5.185204658,combi,X-1655,LEE011,binimetinib,X-1655,CM
X-1655_binimetinib,0,5.250072054,mono,X-1655,binimetinib,NA,X-1655,CM
X-1655_binimetinib,3,4.918958506,mono,X-1655,binimetinib,NA,X-1655,CM
X-1655_binimetinib,8,5.3718466,mono,X-1655,binimetinib,NA,X-1655,CM
X-1655_binimetinib,11,5.179927897,mono,X-1655,binimetinib,NA,X-1655,CM
X-1655_binimetinib,16,5.747129279,mono,X-1655,binimetinib,NA,X-1655,CM
X-1655_binimetinib,19,6.071314929,mono,X-1655,binimetinib,NA,X-1655,CM
X-1655_binimetinib,23,6.559048505,mono,X-1655,binimetinib,NA,X-1655,CM
X-1655_binimetinib,26,6.639457446,mono,X-1655,binimetinib,NA,X-1655,CM
X-1655_binimetinib,30,6.738034004,mono,X-1655,binimetinib,NA,X-1655,CM
X-1655_binimetinib,32,6.698810447,mono,X-1655,binimetinib,NA,X-1655,CM
X-1655_LEE011 + encorafenib,0,5.318561073,combi,X-1655,LEE011,encorafenib,X-1655,CM
X-1655_LEE011 + encorafenib,3,5.702047637,combi,X-1655,LEE011,encorafenib,X-1655,CM
X-1655_LEE011 + encorafenib,8,6.123150488,combi,X-1655,LEE011,encorafenib,X-1655,CM
X-1655_LEE011 + encorafenib,11,6.22082871,combi,X-1655,LEE011,encorafenib,X-1655,CM
X-1655_LEE011 + encorafenib,15,6.181092679,combi,X-1655,LEE011,encorafenib,X-1655,CM
X-1655_LEE011 + encorafenib,18,6.228609618,combi,X-1655,LEE011,encorafenib,X-1655,CM
X-1655_LEE011 + encorafenib,22,6.49617149,combi,X-1655,LEE011,encorafenib,X-1655,CM
X-1655_LEE011 + encorafenib,28,6.533047284,combi,X-1655,LEE011,encorafenib,X-1655,CM
X-1655_LEE011 + encorafenib,30,6.4496486,combi,X-1655,LEE011,encorafenib,X-1655,CM
X-1655_encorafenib + binimetinib,0,5.309949451,combi,X-1655,encorafenib,binimetinib,X-1655,CM
X-1655_encorafenib + binimetinib,5,5.81711116,combi,X-1655,encorafenib,binimetinib,X-1655,CM
X-1655_encorafenib + binimetinib,8,5.866496385,combi,X-1655,encorafenib,binimetinib,X-1655,CM
X-1655_encorafenib + binimetinib,12,6.27283927,combi,X-1655,encorafenib,binimetinib,X-1655,CM
X-1655_encorafenib + binimetinib,15,6.188551556,combi,X-1655,encorafenib,binimetinib,X-1655,CM
X-1655_encorafenib + binimetinib,19,6.525249575,combi,X-1655,encorafenib,binimetinib,X-1655,CM
X-1655_encorafenib + binimetinib,25,6.633318433,combi,X-1655,encorafenib,binimetinib,X-1655,CM
X-1655_encorafenib + binimetinib,28,6.735281077,combi,X-1655,encorafenib,binimetinib,X-1655,CM
X-1655_encorafenib + binimetinib,32,6.679486114,combi,X-1655,encorafenib,binimetinib,X-1655,CM
X-1906_BKM120,0,5.301063592,mono,X-1906,BKM120,NA,X-1906,CM
X-1906_BKM120,3,5.211124155,mono,X-1906,BKM120,NA,X-1906,CM
X-1906_BKM120,7,5.314928632,mono,X-1906,BKM120,NA,X-1906,CM
X-1906_BKM120,11,5.589866951,mono,X-1906,BKM120,NA,X-1906,CM
X-1906_BKM120,16,5.468650684,mono,X-1906,BKM120,NA,X-1906,CM
X-1906_BKM120,21,5.571431338,mono,X-1906,BKM120,NA,X-1906,CM
X-1906_BKM120,24,5.503215478,mono,X-1906,BKM120,NA,X-1906,CM
X-1906_BKM120,28,5.787234748,mono,X-1906,BKM120,NA,X-1906,CM
X-1906_BKM120,32,5.745148321,mono,X-1906,BKM120,NA,X-1906,CM
X-1906_BKM120,38,5.885715067,mono,X-1906,BKM120,NA,X-1906,CM
X-1906_BKM120,43,5.92417558,mono,X-1906,BKM120,NA,X-1906,CM
X-1906_BKM120,47,6.096635045,mono,X-1906,BKM120,NA,X-1906,CM
X-1906_BKM120 + encorafenib,0,5.371288979,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,6,4.402441819,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,11,3.927502576,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,14,3.796612154,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,18,3.982667845,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,22,3.747148362,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,28,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,33,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,37,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,41,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,44,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,48,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,51,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,55,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,62,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,67,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,70,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,75,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,78,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,82,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,85,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,89,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,95,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,98,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,102,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,106,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,111,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,116,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,119,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,123,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,132,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,137,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,146,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,152,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,160,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,172,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,179,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,186,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,196,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,204,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,210,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,218,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,224,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,232,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,241,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,245,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,249,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,261,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,264,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,267,3.717952702,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,280,4.689878914,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,284,5.109031616,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,291,5.434376811,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,299,5.467764739,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,305,5.683069433,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,312,5.282797555,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,319,4.6184812,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,322,4.591172676,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,329,4.270536259,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,336,4.181133692,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,343,3.66047998,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,349,3.742420221,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,358,2.602689685,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,364,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,371,-0.597837001,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,378,4.673296015,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,385,4.639668226,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,392,4.696472344,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,399,4.682779165,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_BKM120 + encorafenib,401,4.781892764,combi,X-1906,BKM120,encorafenib,X-1906,CM
X-1906_encorafenib,0,5.278165678,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,3,5.306483929,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,7,4.384398819,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,11,3.750209709,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,16,2.890371758,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,21,3.255014871,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,24,2.727852828,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,28,3.638375322,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,32,3.771610852,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,38,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,43,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,47,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,51,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,54,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,58,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,61,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,65,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,72,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,77,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,80,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,85,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,88,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,92,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,95,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,99,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,105,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,108,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,112,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,116,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,121,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,126,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,129,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,133,3.415100287,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,142,4.166820251,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,147,4.491217306,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,156,4.193435465,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,162,4.854916719,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,170,4.773646336,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,182,4.326910252,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,189,4.153085057,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,196,5.283152966,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,206,5.819548663,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,214,5.816992105,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,220,6.069466713,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,228,6.349523533,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,234,6.598263767,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,242,6.6904074,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,251,6.798643291,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,255,7.287013295,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,259,7.299594644,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,262,6.773812373,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,266,6.321864815,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,271,5.624919626,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,274,5.261757111,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,277,5.057009845,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,290,4.134045929,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,294,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,301,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,309,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_encorafenib,315,-0.597837001,mono,X-1906,encorafenib,NA,X-1906,CM
X-1906_untreated,0,5.299516647,control,X-1906,NA,NA,X-1906,CM
X-1906_untreated,3,5.637250858,control,X-1906,NA,NA,X-1906,CM
X-1906_untreated,6,5.847276574,control,X-1906,NA,NA,X-1906,CM
X-1906_untreated,10,6.089974149,control,X-1906,NA,NA,X-1906,CM
X-1906_untreated,14,6.429719478,control,X-1906,NA,NA,X-1906,CM
X-1906_untreated,19,6.693509525,control,X-1906,NA,NA,X-1906,CM
X-1906_untreated,21,6.728365421,control,X-1906,NA,NA,X-1906,CM
X-1906_LEE011,0,5.274383216,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,3,5.449878983,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,7,5.479846943,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,11,5.464890566,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,16,5.200153118,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,21,5.010568625,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,24,5.055098651,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,28,5.055098651,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,32,4.724640686,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,38,4.373616367,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,43,4.681297546,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,47,4.747970985,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,51,4.114637265,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,54,4.326910252,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,58,4.078384543,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,61,4.073291153,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,65,3.841171264,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,72,4.053522568,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,77,4.08832649,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,80,3.487375078,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,85,3.563882964,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,88,3.490428515,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,92,3.439776864,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,95,3.30981282,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,99,3.490428515,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,105,3.927502576,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,108,3.610377226,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,112,3.724487882,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,116,4.073291153,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,121,3.841171264,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,126,4.326910252,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,129,4.033355291,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,133,3.970669201,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,142,3.140698044,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,147,4.491217306,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,156,4.439115602,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,162,4.628300603,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,170,4.248495242,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,182,4.290596418,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,189,3.465735903,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,196,4.858027867,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,206,4.810475579,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,214,4.854916719,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,220,5.041099835,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,228,5.198054945,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,234,5.236761061,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,242,5.041099835,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,251,5.267033077,mono,X-1906,LEE011,NA,X-1906,CM
X-1906_LEE011,255,5.390349452,mono,X-1906,LEE011,NA,X-1906,CM
