ID,time,logVol,group,model,treatment_1,treatment_2,Model,Tumor_Type
X-0991_INC424,20,5.693732139,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,24,5.727173427,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,27,5.777032936,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,32,5.836855429,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,35,5.9821715,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,39,6.008321664,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,42,6.020780601,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,45,6.083815808,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,48,6.134698715,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,52,6.270610289,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,56,6.318787917,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,60,6.393423516,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,64,6.551937111,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,67,6.642617171,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,69,6.700485077,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_INC424,73,6.772164625,mono,X-0991,INC424,NA,X-0991,PDAC
X-0991_binimetinib,0,5.344246298,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,3,5.267342562,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,11,5.66296048,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,13,5.263725922,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,18,5.161351511,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,21,5.39180771,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,25,5.443283137,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,28,5.356586275,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,31,5.042779747,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,35,5.283711214,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,39,5.112590017,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,41,5.080161357,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,46,5.113191882,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,53,4.922168313,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,60,5.08264583,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,63,5.024538199,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,68,4.767289035,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,70,4.767289035,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,74,4.873669439,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,77,5.269403356,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,81,4.935911748,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,84,5.157329673,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,87,5.260096154,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,90,4.715816706,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,95,5.033700567,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,101,5.099256486,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,104,5.216564865,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,109,4.887337078,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,112,5.156753802,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,116,5.05560866,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_binimetinib,119,5.094976443,mono,X-0991,binimetinib,NA,X-0991,PDAC
X-0991_untreated,0,5.59471138,control,X-0991,NA,NA,X-0991,PDAC
X-0991_untreated,2,5.828062875,control,X-0991,NA,NA,X-0991,PDAC
X-0991_untreated,8,5.818003619,control,X-0991,NA,NA,X-0991,PDAC
X-0991_untreated,11,5.818895282,control,X-0991,NA,NA,X-0991,PDAC
X-0991_untreated,13,5.9804036,control,X-0991,NA,NA,X-0991,PDAC
X-0991_untreated,16,6.220192477,control,X-0991,NA,NA,X-0991,PDAC
X-0991_untreated,20,6.604079317,control,X-0991,NA,NA,X-0991,PDAC
X-0991_untreated,23,6.679724806,control,X-0991,NA,NA,X-0991,PDAC
X-0991_untreated,31,7.13584657,control,X-0991,NA,NA,X-0991,PDAC
X-0991_untreated,35,7.22882377,control,X-0991,NA,NA,X-0991,PDAC
X-0991_untreated,37,7.181287716,control,X-0991,NA,NA,X-0991,PDAC
X-0991_untreated,41,7.285369459,control,X-0991,NA,NA,X-0991,PDAC
X-0991_untreated,44,7.292337176,control,X-0991,NA,NA,X-0991,PDAC
"X-0991_figitumumab"" + binimetinib",0,5.140493281,combi,X-0991,"figitumumab""",binimetinib,X-0991,PDAC
"X-0991_figitumumab"" + binimetinib",4,5.29681624,combi,X-0991,"figitumumab""",binimetinib,X-0991,PDAC
"X-0991_figitumumab"" + binimetinib",7,5.350435321,combi,X-0991,"figitumumab""",binimetinib,X-0991,PDAC
"X-0991_figitumumab"" + binimetinib",11,5.476881874,combi,X-0991,"figitumumab""",binimetinib,X-0991,PDAC
"X-0991_figitumumab"" + binimetinib",13,5.321056854,combi,X-0991,"figitumumab""",binimetinib,X-0991,PDAC
"X-0991_figitumumab"" + binimetinib",18,5.063860055,combi,X-0991,"figitumumab""",binimetinib,X-0991,PDAC
"X-0991_figitumumab"" + binimetinib",21,5.508578292,combi,X-0991,"figitumumab""",binimetinib,X-0991,PDAC
"X-0991_figitumumab"" + binimetinib",25,5.411646052,combi,X-0991,"figitumumab""",binimetinib,X-0991,PDAC
"X-0991_figitumumab"" + binimetinib",28,5.593595516,combi,X-0991,"figitumumab""",binimetinib,X-0991,PDAC
"X-0991_figitumumab"" + binimetinib",31,5.699439725,combi,X-0991,"figitumumab""",binimetinib,X-0991,PDAC
"X-0991_figitumumab"" + binimetinib",34,5.825409963,combi,X-0991,"figitumumab""",binimetinib,X-0991,PDAC
"X-0991_figitumumab"" + binimetinib",39,5.877175401,combi,X-0991,"figitumumab""",binimetinib,X-0991,PDAC
"X-0991_figitumumab""",0,5.360352757,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",4,5.403577877,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",11,5.125748101,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",14,5.334167019,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",18,5.460010956,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",21,5.488937726,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",25,5.10533923,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",28,5.391352233,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",33,5.485626465,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",36,5.760792729,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",39,5.733664849,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",42,5.888600912,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",46,5.848171377,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",49,5.879135362,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",53,5.949339621,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",56,6.039778407,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",60,6.177321514,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",63,6.205970905,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",68,6.346688439,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",71,6.378765685,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",74,6.426973777,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",77,6.477741298,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",81,6.593044534,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",84,6.6061095,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",88,6.619539731,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
"X-0991_figitumumab""",91,6.643008178,mono,X-0991,"figitumumab""",NA,X-0991,PDAC
X-1199_BKM120 + binimetinib,0,5.415211118,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,4,5.471429984,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,11,5.395897695,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,14,5.269917892,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,18,5.180096735,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,21,5.123368564,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,25,5.163070217,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,27,4.911919321,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,32,5.067015628,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,34,4.872139217,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,39,4.325456283,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,42,4.674696249,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,46,5.073923033,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,49,4.688591794,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,53,4.619073091,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,56,4.465908119,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,60,4.598145571,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120 + binimetinib,63,4.339901708,combi,X-1199,BKM120,binimetinib,X-1199,PDAC
X-1199_BKM120,0,5.362230692,mono,X-1199,BKM120,NA,X-1199,PDAC
X-1199_BKM120,4,5.372496765,mono,X-1199,BKM120,NA,X-1199,PDAC
X-1199_BKM120,7,5.384495063,mono,X-1199,BKM120,NA,X-1199,PDAC
X-1199_BKM120,11,5.358000369,mono,X-1199,BKM120,NA,X-1199,PDAC
X-1199_BKM120,14,5.461286195,mono,X-1199,BKM120,NA,X-1199,PDAC
X-1199_BKM120,18,5.523858042,mono,X-1199,BKM120,NA,X-1199,PDAC
X-1199_BKM120,21,5.411646052,mono,X-1199,BKM120,NA,X-1199,PDAC
X-1199_BKM120,25,5.538514672,mono,X-1199,BKM120,NA,X-1199,PDAC
X-1199_BKM120,28,5.618587629,mono,X-1199,BKM120,NA,X-1199,PDAC
X-1199_BKM120,34,5.566434284,mono,X-1199,BKM120,NA,X-1199,PDAC
X-1199_binimetinib,0,5.441551535,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,2,5.497987562,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,6,4.730039168,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,9,5.335613151,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,13,4.59511985,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,20,4.058717385,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,23,4.463606622,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,27,4.096009842,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,30,3.6558396,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,34,3.671224519,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,36,4.030694535,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,41,3.698829785,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,43,3.740047741,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,48,3.288401888,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_binimetinib,51,3.295836866,mono,X-1199,binimetinib,NA,X-1199,PDAC
X-1199_untreated,0,5.613128106,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,3,5.760162808,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,6,5.714392654,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,10,5.855931152,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,14,5.836563586,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,18,5.925324745,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,20,5.926659324,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,24,5.943848693,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,27,5.824228628,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,32,5.998191868,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,38,5.957390567,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,42,5.991964422,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,45,6.003640123,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,48,6.319328409,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,52,6.245912948,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,55,6.243972707,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,60,6.225745843,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,63,6.130574103,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,67,6.351932289,control,X-1199,NA,NA,X-1199,PDAC
X-1199_untreated,70,6.462561329,control,X-1199,NA,NA,X-1199,PDAC
X-1199_INC424 + binimetinib,0,5.467638111,combi,X-1199,INC424,binimetinib,X-1199,PDAC
X-1199_INC424 + binimetinib,4,5.530618856,combi,X-1199,INC424,binimetinib,X-1199,PDAC
X-1199_INC424 + binimetinib,11,5.393627546,combi,X-1199,INC424,binimetinib,X-1199,PDAC
X-1199_INC424 + binimetinib,14,5.550242719,combi,X-1199,INC424,binimetinib,X-1199,PDAC
X-1199_INC424 + binimetinib,18,5.640842675,combi,X-1199,INC424,binimetinib,X-1199,PDAC
X-1199_INC424 + binimetinib,21,5.433722004,combi,X-1199,INC424,binimetinib,X-1199,PDAC
X-1199_INC424 + binimetinib,25,5.362230692,combi,X-1199,INC424,binimetinib,X-1199,PDAC
X-1199_INC424 + binimetinib,27,5.249127122,combi,X-1199,INC424,binimetinib,X-1199,PDAC
X-1199_INC424 + binimetinib,32,5.228431239,combi,X-1199,INC424,binimetinib,X-1199,PDAC
X-1199_INC424 + binimetinib,34,5.11559573,combi,X-1199,INC424,binimetinib,X-1199,PDAC
X-1199_INC424,0,5.33513134,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,4,5.094976443,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,7,5.102302483,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,11,5.123963979,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,14,5.122176669,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,19,5.141663557,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,22,5.851627602,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,26,5.911338503,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,29,6.025624399,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,32,6.267959274,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,35,6.295266001,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,39,6.41460584,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,43,6.468474822,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,47,6.621006105,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,51,6.6956753,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,54,6.837440105,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,56,6.99613239,mono,X-1199,INC424,NA,X-1199,PDAC
X-1199_INC424,60,7.034828362,mono,X-1199,INC424,NA,X-1199,PDAC
"X-1199_figitumumab""",0,5.562986665,mono,X-1199,"figitumumab""",NA,X-1199,PDAC
"X-1199_figitumumab""",2,5.676753802,mono,X-1199,"figitumumab""",NA,X-1199,PDAC
"X-1199_figitumumab""",6,6.935953933,mono,X-1199,"figitumumab""",NA,X-1199,PDAC
"X-1199_figitumumab""",9,6.880178511,mono,X-1199,"figitumumab""",NA,X-1199,PDAC
"X-1199_figitumumab""",12,7.076907162,mono,X-1199,"figitumumab""",NA,X-1199,PDAC
"X-1199_figitumumab""",16,7.037203346,mono,X-1199,"figitumumab""",NA,X-1199,PDAC
"X-1199_figitumumab""",23,6.84011863,mono,X-1199,"figitumumab""",NA,X-1199,PDAC
"X-1199_figitumumab""",27,7.276279739,mono,X-1199,"figitumumab""",NA,X-1199,PDAC
"X-1199_figitumumab"" + binimetinib",0,5.269403356,combi,X-1199,"figitumumab""",binimetinib,X-1199,PDAC
"X-1199_figitumumab"" + binimetinib",4,5.259576538,combi,X-1199,"figitumumab""",binimetinib,X-1199,PDAC
"X-1199_figitumumab"" + binimetinib",7,5.287761853,combi,X-1199,"figitumumab""",binimetinib,X-1199,PDAC
"X-1199_figitumumab"" + binimetinib",11,5.93462961,combi,X-1199,"figitumumab""",binimetinib,X-1199,PDAC
"X-1199_figitumumab"" + binimetinib",13,5.453182077,combi,X-1199,"figitumumab""",binimetinib,X-1199,PDAC
"X-1199_figitumumab"" + binimetinib",18,4.903050083,combi,X-1199,"figitumumab""",binimetinib,X-1199,PDAC
"X-1199_figitumumab"" + binimetinib",21,5.48272009,combi,X-1199,"figitumumab""",binimetinib,X-1199,PDAC
"X-1199_figitumumab"" + binimetinib",25,5.332718793,combi,X-1199,"figitumumab""",binimetinib,X-1199,PDAC
"X-1199_figitumumab"" + binimetinib",28,5.461710913,combi,X-1199,"figitumumab""",binimetinib,X-1199,PDAC
"X-1199_figitumumab"" + binimetinib",31,5.360822572,combi,X-1199,"figitumumab""",binimetinib,X-1199,PDAC
"X-1199_figitumumab"" + binimetinib",34,5.531015131,combi,X-1199,"figitumumab""",binimetinib,X-1199,PDAC
"X-1199_figitumumab"" + binimetinib",39,5.572154032,combi,X-1199,"figitumumab""",binimetinib,X-1199,PDAC
X-1362_BKM120 + binimetinib,0,5.342334252,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,4,5.287256419,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,6,4.953712147,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,11,5.453610251,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,14,5.560681631,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,19,5.111385197,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,21,5.307772525,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,26,5.005287688,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,29,5.651435994,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,32,5.149237144,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,36,5.703449086,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,41,5.789348363,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,43,5.868449096,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,46,5.896329352,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,48,5.463407986,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,50,5.469325163,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,54,5.586124431,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,56,5.8386047,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,61,6.063785209,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,64,6.035242169,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,68,5.95376268,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,71,6.070275728,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,75,5.965377212,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,78,6.180430647,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,82,5.923453336,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,85,6.135348417,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,89,6.140530895,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,92,6.20576915,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,96,5.946467181,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,103,6.370756781,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,106,5.826295049,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,110,6.253444122,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120 + binimetinib,116,6.003887067,combi,X-1362,BKM120,binimetinib,X-1362,PDAC
X-1362_BKM120,0,5.368309738,mono,X-1362,BKM120,NA,X-1362,PDAC
X-1362_BKM120,4,5.728149831,mono,X-1362,BKM120,NA,X-1362,PDAC
X-1362_BKM120,7,5.559912104,mono,X-1362,BKM120,NA,X-1362,PDAC
X-1362_BKM120,11,5.737539571,mono,X-1362,BKM120,NA,X-1362,PDAC
X-1362_BKM120,14,5.938854597,mono,X-1362,BKM120,NA,X-1362,PDAC
X-1362_BKM120,18,6.084043728,mono,X-1362,BKM120,NA,X-1362,PDAC
X-1362_BKM120,20,6.091083612,mono,X-1362,BKM120,NA,X-1362,PDAC
X-1362_BKM120,25,6.012981391,mono,X-1362,BKM120,NA,X-1362,PDAC
X-1362_BKM120,28,6.337179651,mono,X-1362,BKM120,NA,X-1362,PDAC
X-1362_binimetinib,0,5.488937726,mono,X-1362,binimetinib,NA,X-1362,PDAC
X-1362_binimetinib,1,5.595454598,mono,X-1362,binimetinib,NA,X-1362,PDAC
X-1362_binimetinib,6,5.733341277,mono,X-1362,binimetinib,NA,X-1362,PDAC
X-1362_binimetinib,9,5.737217251,mono,X-1362,binimetinib,NA,X-1362,PDAC
X-1362_binimetinib,14,5.547518452,mono,X-1362,binimetinib,NA,X-1362,PDAC
X-1362_binimetinib,16,5.545177444,mono,X-1362,binimetinib,NA,X-1362,PDAC
