ID,time,logVol,group,model,treatment_1,treatment_2,Model,Tumor_Type
X-0933_BYL719 + binimetinib,9,5.040841136,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,14,4.654912278,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,17,4.689511334,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,20,5.317629678,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,23,5.345200952,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,30,5.409858741,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,36,5.400422589,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,39,5.43284826,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,42,5.412538511,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,45,5.441984716,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,50,5.471850417,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,53,5.443283137,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,56,5.421419564,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,58,5.403577877,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,63,5.412538511,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,67,5.395897695,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,71,5.411646052,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,74,5.370638028,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,79,5.339939041,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,81,5.46255981,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,85,5.550631295,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,87,5.58762312,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,92,5.62365643,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_BYL719 + binimetinib,98,5.682899264,combi,X-0933,BYL719,binimetinib,X-0933,CRC
X-0933_binimetinib,0,5.492238059,mono,X-0933,binimetinib,NA,X-0933,CRC
X-0933_binimetinib,7,5.663654684,mono,X-0933,binimetinib,NA,X-0933,CRC
X-0933_binimetinib,10,5.861640559,mono,X-0933,binimetinib,NA,X-0933,CRC
X-0933_binimetinib,14,6.007337896,mono,X-0933,binimetinib,NA,X-0933,CRC
X-0933_binimetinib,17,6.033326001,mono,X-0933,binimetinib,NA,X-0933,CRC
X-0933_binimetinib,21,5.910525605,mono,X-0933,binimetinib,NA,X-0933,CRC
X-0933_binimetinib,24,5.840060093,mono,X-0933,binimetinib,NA,X-0933,CRC
X-0933_binimetinib,29,6.091309882,mono,X-0933,binimetinib,NA,X-0933,CRC
X-0933_BYL719 + cetuximab,0,5.254887809,combi,X-0933,BYL719,cetuximab,X-0933,CRC
X-0933_BYL719 + cetuximab,6,5.484796933,combi,X-0933,BYL719,cetuximab,X-0933,CRC
X-0933_BYL719 + cetuximab,9,5.724891438,combi,X-0933,BYL719,cetuximab,X-0933,CRC
X-0933_BYL719 + cetuximab,12,5.830415126,combi,X-0933,BYL719,cetuximab,X-0933,CRC
X-0933_BYL719 + cetuximab,15,5.861071083,combi,X-0933,BYL719,cetuximab,X-0933,CRC
X-0933_BYL719 + cetuximab,20,5.816813497,combi,X-0933,BYL719,cetuximab,X-0933,CRC
X-0933_BYL719 + cetuximab,23,5.894402834,combi,X-0933,BYL719,cetuximab,X-0933,CRC
X-0933_BYL719 + cetuximab,26,6.013959625,combi,X-0933,BYL719,cetuximab,X-0933,CRC
X-0933_BYL719 + cetuximab,28,6.103005922,combi,X-0933,BYL719,cetuximab,X-0933,CRC
X-0933_BYL719 + cetuximab,33,6.125776885,combi,X-0933,BYL719,cetuximab,X-0933,CRC
X-0933_BYL719 + cetuximab,36,6.202737926,combi,X-0933,BYL719,cetuximab,X-0933,CRC
X-0933_cetuximab,0,5.265794175,mono,X-0933,cetuximab,NA,X-0933,CRC
X-0933_cetuximab,3,5.131672289,mono,X-0933,cetuximab,NA,X-0933,CRC
X-0933_cetuximab,6,5.218191322,mono,X-0933,cetuximab,NA,X-0933,CRC
X-0933_cetuximab,14,5.361292166,mono,X-0933,cetuximab,NA,X-0933,CRC
X-0933_cetuximab,17,5.44802964,mono,X-0933,cetuximab,NA,X-0933,CRC
X-0933_cetuximab,21,5.740757077,mono,X-0933,cetuximab,NA,X-0933,CRC
X-0933_cetuximab,24,5.750347944,mono,X-0933,cetuximab,NA,X-0933,CRC
X-0933_cetuximab,28,5.841803773,mono,X-0933,cetuximab,NA,X-0933,CRC
X-0933_cetuximab,31,5.904544075,mono,X-0933,cetuximab,NA,X-0933,CRC
X-0933_cetuximab,36,5.927725706,mono,X-0933,cetuximab,NA,X-0933,CRC
X-0933_BYL719 + encorafenib,0,5.392718042,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,5,5.207297968,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,8,5.205104985,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,11,5.267342562,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,14,5.309751744,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,21,5.256453162,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,27,5.5541217,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,30,5.620400866,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,33,5.646506407,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,36,5.610570093,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,41,5.572154032,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,44,5.605066502,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,47,5.605802066,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,49,5.638710478,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,54,5.763936397,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_BYL719 + encorafenib,57,6.07373554,combi,X-0933,BYL719,encorafenib,X-0933,CRC
X-0933_encorafenib,0,5.300814247,mono,X-0933,encorafenib,NA,X-0933,CRC
X-0933_encorafenib,4,5.118592436,mono,X-0933,encorafenib,NA,X-0933,CRC
X-0933_encorafenib,7,5.445443431,mono,X-0933,encorafenib,NA,X-0933,CRC
X-0933_encorafenib,11,5.56872611,mono,X-0933,encorafenib,NA,X-0933,CRC
X-0933_encorafenib,14,5.562602861,mono,X-0933,encorafenib,NA,X-0933,CRC
X-0933_encorafenib,19,5.678806489,mono,X-0933,encorafenib,NA,X-0933,CRC
X-0933_encorafenib,24,5.541263545,mono,X-0933,encorafenib,NA,X-0933,CRC
X-0933_encorafenib,27,5.503296947,mono,X-0933,encorafenib,NA,X-0933,CRC
X-0933_cetuximab + encorafenib,0,5.300315369,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,3,5.125748101,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,7,5.210032452,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,10,5.170483995,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,15,4.829113417,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,20,5.101694025,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,23,5.087596335,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,26,5.097424424,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,29,5.260096154,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,36,5.406274508,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,42,5.477300022,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,45,5.50411128,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,48,5.575570244,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,51,5.808442745,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,56,5.78105211,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,59,5.789654314,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,62,5.713402718,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,64,5.757007236,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,69,5.724238483,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-0933_cetuximab + encorafenib,72,6.108580694,combi,X-0933,cetuximab,encorafenib,X-0933,CRC
X-1027_BKM120,0,5.298817242,mono,X-1027,BKM120,NA,X-1027,CRC
X-1027_BKM120,3,5.80362781,mono,X-1027,BKM120,NA,X-1027,CRC
X-1027_BKM120,7,5.757007236,mono,X-1027,BKM120,NA,X-1027,CRC
X-1027_BKM120,10,5.914853445,mono,X-1027,BKM120,NA,X-1027,CRC
X-1027_BKM120,14,6.09221445,mono,X-1027,BKM120,NA,X-1027,CRC
X-1027_BKM120,18,6.247849432,mono,X-1027,BKM120,NA,X-1027,CRC
X-1027_BKM120,21,6.243584207,mono,X-1027,BKM120,NA,X-1027,CRC
X-1027_BKM120,24,6.356281257,mono,X-1027,BKM120,NA,X-1027,CRC
X-1027_BKM120 + LJC049,0,5.704448919,combi,X-1027,BKM120,LJC049,X-1027,CRC
X-1027_BKM120 + LJC049,7,6.680352671,combi,X-1027,BKM120,LJC049,X-1027,CRC
X-1027_BKM120 + LJC049,10,6.873060309,combi,X-1027,BKM120,LJC049,X-1027,CRC
X-1027_BKM120 + LJC049,13,7.133295955,combi,X-1027,BKM120,LJC049,X-1027,CRC
X-1027_BKM120 + LJC049,17,7.373437083,combi,X-1027,BKM120,LJC049,X-1027,CRC
X-1027_LJC049,0,5.646153362,mono,X-1027,LJC049,NA,X-1027,CRC
X-1027_LJC049,3,6.109247583,mono,X-1027,LJC049,NA,X-1027,CRC
X-1027_LJC049,7,6.615529566,mono,X-1027,LJC049,NA,X-1027,CRC
X-1027_LJC049,10,6.992923291,mono,X-1027,LJC049,NA,X-1027,CRC
X-1027_untreated,0,5.701112246,control,X-1027,NA,NA,X-1027,CRC
X-1027_untreated,3,6.381646798,control,X-1027,NA,NA,X-1027,CRC
X-1027_untreated,7,6.647039655,control,X-1027,NA,NA,X-1027,CRC
X-1027_untreated,10,7.057811875,control,X-1027,NA,NA,X-1027,CRC
X-1027_untreated,14,7.303372051,control,X-1027,NA,NA,X-1027,CRC
X-1027_untreated,17,7.442551303,control,X-1027,NA,NA,X-1027,CRC
X-1027_BYL719,0,5.552184091,mono,X-1027,BYL719,NA,X-1027,CRC
X-1027_BYL719,4,5.57519124,mono,X-1027,BYL719,NA,X-1027,CRC
X-1027_BYL719,7,5.63336001,mono,X-1027,BYL719,NA,X-1027,CRC
X-1027_BYL719,11,5.952723719,mono,X-1027,BYL719,NA,X-1027,CRC
X-1027_BYL719,14,6.222179364,mono,X-1027,BYL719,NA,X-1027,CRC
X-1027_BYL719,15,6.173994416,mono,X-1027,BYL719,NA,X-1027,CRC
X-1027_BYL719,18,6.556210013,mono,X-1027,BYL719,NA,X-1027,CRC
X-1027_BYL719,21,6.557346377,mono,X-1027,BYL719,NA,X-1027,CRC
X-1027_BYL719 + binimetinib,0,5.708438286,combi,X-1027,BYL719,binimetinib,X-1027,CRC
X-1027_BYL719 + binimetinib,7,6.474816194,combi,X-1027,BYL719,binimetinib,X-1027,CRC
X-1027_BYL719 + binimetinib,10,6.553078338,combi,X-1027,BYL719,binimetinib,X-1027,CRC
X-1027_BYL719 + binimetinib,13,6.696540299,combi,X-1027,BYL719,binimetinib,X-1027,CRC
X-1027_binimetinib,0,5.418320159,mono,X-1027,binimetinib,NA,X-1027,CRC
X-1027_binimetinib,3,5.563370321,mono,X-1027,binimetinib,NA,X-1027,CRC
X-1027_binimetinib,7,5.914583503,mono,X-1027,binimetinib,NA,X-1027,CRC
X-1027_binimetinib,10,5.908626269,mono,X-1027,binimetinib,NA,X-1027,CRC
X-1027_BYL719 + cetuximab,0,5.409858741,combi,X-1027,BYL719,cetuximab,X-1027,CRC
X-1027_BYL719 + cetuximab,3,5.522660198,combi,X-1027,BYL719,cetuximab,X-1027,CRC
X-1027_BYL719 + cetuximab,6,5.542830944,combi,X-1027,BYL719,cetuximab,X-1027,CRC
X-1027_BYL719 + cetuximab,10,5.66296048,combi,X-1027,BYL719,cetuximab,X-1027,CRC
X-1027_BYL719 + cetuximab,13,5.773308537,combi,X-1027,BYL719,cetuximab,X-1027,CRC
X-1027_BYL719 + cetuximab,17,5.878855603,combi,X-1027,BYL719,cetuximab,X-1027,CRC
X-1027_BYL719 + cetuximab,19,6.028760332,combi,X-1027,BYL719,cetuximab,X-1027,CRC
X-1027_BYL719 + cetuximab,23,6.199291394,combi,X-1027,BYL719,cetuximab,X-1027,CRC
X-1027_BYL719 + cetuximab,27,6.211202305,combi,X-1027,BYL719,cetuximab,X-1027,CRC
X-1027_BYL719 + cetuximab,30,6.492088308,combi,X-1027,BYL719,cetuximab,X-1027,CRC
X-1027_BYL719 + cetuximab,31,6.506829851,combi,X-1027,BYL719,cetuximab,X-1027,CRC
X-1027_cetuximab,0,5.300814247,mono,X-1027,cetuximab,NA,X-1027,CRC
X-1027_cetuximab,5,5.750984076,mono,X-1027,cetuximab,NA,X-1027,CRC
X-1027_cetuximab,8,6.047608558,mono,X-1027,cetuximab,NA,X-1027,CRC
X-1027_cetuximab,11,6.273819958,mono,X-1027,cetuximab,NA,X-1027,CRC
X-1027_cetuximab,14,6.452048954,mono,X-1027,cetuximab,NA,X-1027,CRC
X-1027_cetuximab,18,6.979238381,mono,X-1027,cetuximab,NA,X-1027,CRC
X-1027_cetuximab,21,7.090993083,mono,X-1027,cetuximab,NA,X-1027,CRC
X-1027_cetuximab,24,7.391168595,mono,X-1027,cetuximab,NA,X-1027,CRC
X-1027_BYL719 + encorafenib,0,5.70611309,combi,X-1027,BYL719,encorafenib,X-1027,CRC
X-1027_BYL719 + encorafenib,7,6.603943825,combi,X-1027,BYL719,encorafenib,X-1027,CRC
X-1027_BYL719 + encorafenib,10,6.936634239,combi,X-1027,BYL719,encorafenib,X-1027,CRC
X-1027_BYL719 + encorafenib,13,7.116881039,combi,X-1027,BYL719,encorafenib,X-1027,CRC
X-1027_BYL719 + encorafenib,17,7.263119364,combi,X-1027,BYL719,encorafenib,X-1027,CRC
X-1027_encorafenib,0,5.393172898,mono,X-1027,encorafenib,NA,X-1027,CRC
X-1027_encorafenib,3,5.848171377,mono,X-1027,encorafenib,NA,X-1027,CRC
X-1027_encorafenib,7,6.242417799,mono,X-1027,encorafenib,NA,X-1027,CRC
X-1027_encorafenib,10,6.721184708,mono,X-1027,encorafenib,NA,X-1027,CRC
X-1027_encorafenib,14,6.830766237,mono,X-1027,encorafenib,NA,X-1027,CRC
X-1027_encorafenib,18,7.174877437,mono,X-1027,encorafenib,NA,X-1027,CRC
X-1027_encorafenib,21,7.582585728,mono,X-1027,encorafenib,NA,X-1027,CRC
X-1027_cetuximab + encorafenib,0,5.373424839,combi,X-1027,cetuximab,encorafenib,X-1027,CRC
X-1027_cetuximab + encorafenib,3,5.704781975,combi,X-1027,cetuximab,encorafenib,X-1027,CRC
X-1027_cetuximab + encorafenib,6,5.908897823,combi,X-1027,cetuximab,encorafenib,X-1027,CRC
X-1027_cetuximab + encorafenib,9,6.078100854,combi,X-1027,cetuximab,encorafenib,X-1027,CRC
X-1027_cetuximab + encorafenib,13,6.425679069,combi,X-1027,cetuximab,encorafenib,X-1027,CRC
X-1027_cetuximab + encorafenib,16,6.885611914,combi,X-1027,cetuximab,encorafenib,X-1027,CRC
X-1027_cetuximab + encorafenib,20,7.151093538,combi,X-1027,cetuximab,encorafenib,X-1027,CRC
X-1027_cetuximab + encorafenib,22,7.20102173,combi,X-1027,cetuximab,encorafenib,X-1027,CRC
X-1055_BKM120,0,5.362230692,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,3,5.243333058,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,7,5.230038526,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,10,5.378513909,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,14,5.423627558,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,17,5.345200952,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,23,5.27709373,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,30,5.434594985,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,35,5.529032183,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,38,5.567580853,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,42,5.430222437,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,45,5.536152467,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,49,5.49388415,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,53,5.712411801,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,59,5.686636316,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,63,5.719327686,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120,65,5.778889947,mono,X-1055,BKM120,NA,X-1055,CRC
X-1055_BKM120 + LJC049,0,5.305789381,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,4,5.361292166,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,10,5.228967288,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,14,5.231643233,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,21,5.085124146,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,24,5.017941869,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,29,5.032396786,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,32,5.240688254,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,35,5.244389025,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,38,5.22359382,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,42,5.207297968,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,45,5.336576079,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,50,5.294811227,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,53,4.892602227,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_BKM120 + LJC049,56,4.829113417,combi,X-1055,BKM120,LJC049,X-1055,CRC
X-1055_LJC049,0,5.41876352,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,5,5.443715569,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,8,5.479805243,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,12,5.562602861,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,15,5.508983396,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,19,5.479805243,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,23,5.576706392,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,29,5.608738926,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,33,5.617134668,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,36,5.592850914,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,40,5.729775055,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,43,5.727499001,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,48,6.167097116,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,51,6.257475999,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,54,6.321307717,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,57,6.340888264,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,61,6.473736363,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,64,6.538573883,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_LJC049,68,6.621405652,mono,X-1055,LJC049,NA,X-1055,CRC
X-1055_untreated,0,5.434158589,control,X-1055,NA,NA,X-1055,CRC
X-1055_untreated,5,5.94463496,control,X-1055,NA,NA,X-1055,CRC
X-1055_untreated,9,6.265491309,control,X-1055,NA,NA,X-1055,CRC
X-1055_untreated,12,6.272499577,control,X-1055,NA,NA,X-1055,CRC
X-1055_untreated,16,6.330611774,control,X-1055,NA,NA,X-1055,CRC
X-1055_untreated,19,6.616868076,control,X-1055,NA,NA,X-1055,CRC
X-1055_untreated,22,6.753554598,control,X-1055,NA,NA,X-1055,CRC
