ID,time,logVol,group,model,treatment_1,treatment_2,Model,Tumor_Type
X-1156_BYL719 + LGH447,7,6.166047908,combi,X-1156,BYL719,LGH447,X-1156,NSCLC
X-1156_BYL719 + LGH447,10,6.41656887,combi,X-1156,BYL719,LGH447,X-1156,NSCLC
X-1156_BYL719 + LGH447,13,6.43647083,combi,X-1156,BYL719,LGH447,X-1156,NSCLC
X-1156_BYL719 + LGH447,17,6.737441341,combi,X-1156,BYL719,LGH447,X-1156,NSCLC
X-1156_BYL719 + LGH447,20,6.773995289,combi,X-1156,BYL719,LGH447,X-1156,NSCLC
X-1156_BYL719 + LGH447,21,6.798832872,combi,X-1156,BYL719,LGH447,X-1156,NSCLC
X-1156_BYL719 + LGH447,24,7.004064959,combi,X-1156,BYL719,LGH447,X-1156,NSCLC
X-1156_BYL719 + LGH447,27,6.941190055,combi,X-1156,BYL719,LGH447,X-1156,NSCLC
X-1156_BYL719 + LGH447,31,6.835077053,combi,X-1156,BYL719,LGH447,X-1156,NSCLC
X-1156_BYL719 + LGH447,34,7.04342189,combi,X-1156,BYL719,LGH447,X-1156,NSCLC
X-1156_BYL719,0,5.086978861,mono,X-1156,BYL719,NA,X-1156,NSCLC
X-1156_BYL719,2,5.357529226,mono,X-1156,BYL719,NA,X-1156,NSCLC
X-1156_BYL719,7,5.625099953,mono,X-1156,BYL719,NA,X-1156,NSCLC
X-1156_BYL719,10,5.645446898,mono,X-1156,BYL719,NA,X-1156,NSCLC
X-1156_BYL719,13,5.954800563,mono,X-1156,BYL719,NA,X-1156,NSCLC
X-1156_BYL719,17,5.995456568,mono,X-1156,BYL719,NA,X-1156,NSCLC
X-1156_BYL719,21,5.94751266,mono,X-1156,BYL719,NA,X-1156,NSCLC
X-1156_BYL719,24,6.029241911,mono,X-1156,BYL719,NA,X-1156,NSCLC
X-1156_BYL719,27,6.293049525,mono,X-1156,BYL719,NA,X-1156,NSCLC
X-1156_BYL719,31,6.39742953,mono,X-1156,BYL719,NA,X-1156,NSCLC
X-1156_LGH447,0,5.085124146,mono,X-1156,LGH447,NA,X-1156,NSCLC
X-1156_LGH447,2,5.538907831,mono,X-1156,LGH447,NA,X-1156,NSCLC
X-1156_LGH447,7,5.900718934,mono,X-1156,LGH447,NA,X-1156,NSCLC
X-1156_LGH447,10,6.202333068,mono,X-1156,LGH447,NA,X-1156,NSCLC
X-1156_LGH447,13,6.348614378,mono,X-1156,LGH447,NA,X-1156,NSCLC
X-1156_LGH447,17,6.73649235,mono,X-1156,LGH447,NA,X-1156,NSCLC
X-1156_LGH447,20,7.165802546,mono,X-1156,LGH447,NA,X-1156,NSCLC
X-1172_BKM120 + binimetinib,0,5.267858159,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,2,4.625952725,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,5,4.652053772,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,7,4.751864565,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,12,4.619073091,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,15,4.611152258,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,19,4.893352133,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,22,5.190175208,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,26,5.047288612,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,29,5.215479088,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,33,5.017279837,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,36,5.010635294,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,40,5.006627273,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,43,5.424509392,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,50,5.589866951,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,54,5.496758305,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,57,5.788123623,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,61,5.96100534,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,64,5.892196545,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,68,6.052559646,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,71,6.408199247,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,75,6.380122537,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,77,6.03787092,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,82,6.262636067,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,85,6.372295374,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,89,6.583685809,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120 + binimetinib,90,6.790884327,combi,X-1172,BKM120,binimetinib,X-1172,NSCLC
X-1172_BKM120,0,5.772375266,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,2,4.881285622,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,5,4.446174454,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,7,4.824305716,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,12,4.895598484,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,15,5.038250461,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,19,4.582924577,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,22,4.50313746,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,26,4.616110126,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,29,4.626931678,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,33,4.678420648,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,36,4.69501089,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,40,4.661550519,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,43,4.670021158,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,47,4.901564199,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,50,4.947340444,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,54,5.360822572,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,57,5.419206684,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,61,5.465525286,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,64,5.762051383,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,68,5.739792912,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,71,5.824228628,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,75,6.087001974,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,77,6.125339631,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,82,6.144400203,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,85,6.499486244,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,89,6.408528791,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_BKM120,90,6.652604932,mono,X-1172,BKM120,NA,X-1172,NSCLC
X-1172_binimetinib,0,5.629418059,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,2,5.614586896,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,5,5.190175208,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,7,5.332235585,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,12,5.440684608,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,15,4.865224091,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,19,4.980176087,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,22,5.229503051,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,26,5.183467525,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,29,5.040841136,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,33,5.486869473,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,36,5.411199524,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,40,5.202907182,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,43,5.27094617,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,47,5.423186349,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,50,5.622572419,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,54,5.503704196,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,57,5.635146682,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,61,5.503704196,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,64,5.538907831,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,71,5.488524418,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,75,5.758586267,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_binimetinib,76,5.556055563,mono,X-1172,binimetinib,NA,X-1172,NSCLC
X-1172_untreated,0,5.81263688,control,X-1172,NA,NA,X-1172,NSCLC
X-1172_untreated,2,6.509216131,control,X-1172,NA,NA,X-1172,NSCLC
X-1172_untreated,5,6.406054563,control,X-1172,NA,NA,X-1172,NSCLC
X-1172_untreated,7,6.537705576,control,X-1172,NA,NA,X-1172,NSCLC
X-1172_untreated,12,7.469882197,control,X-1172,NA,NA,X-1172,NSCLC
X-1172_untreated,14,7.333611077,control,X-1172,NA,NA,X-1172,NSCLC
X-1172_BYL719 + LGH447,0,5.518656991,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,2,5.230038526,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,5,5.269403356,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,7,5.169346985,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,12,5.668500661,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,15,5.588745665,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,19,5.807541709,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,22,5.77019424,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,26,6.07924646,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,29,6.170029055,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,33,6.471418507,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,36,6.38553161,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,40,6.657882668,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719 + LGH447,42,6.76029881,combi,X-1172,BYL719,LGH447,X-1172,NSCLC
X-1172_BYL719,0,5.403127731,mono,X-1172,BYL719,NA,X-1172,NSCLC
X-1172_BYL719,2,4.955827058,mono,X-1172,BYL719,NA,X-1172,NSCLC
X-1172_BYL719,5,5.068904202,mono,X-1172,BYL719,NA,X-1172,NSCLC
X-1172_BYL719,7,5.254887809,mono,X-1172,BYL719,NA,X-1172,NSCLC
X-1172_BYL719,12,5.33753808,mono,X-1172,BYL719,NA,X-1172,NSCLC
X-1172_BYL719,15,5.495116943,mono,X-1172,BYL719,NA,X-1172,NSCLC
X-1172_BYL719,19,5.874930731,mono,X-1172,BYL719,NA,X-1172,NSCLC
X-1172_BYL719,22,6.073505257,mono,X-1172,BYL719,NA,X-1172,NSCLC
X-1172_BYL719,26,6.062621741,mono,X-1172,BYL719,NA,X-1172,NSCLC
X-1172_BYL719,29,6.320768294,mono,X-1172,BYL719,NA,X-1172,NSCLC
X-1172_LGH447,0,5.362699625,mono,X-1172,LGH447,NA,X-1172,NSCLC
X-1172_LGH447,1,5.285738584,mono,X-1172,LGH447,NA,X-1172,NSCLC
X-1172_LGH447,4,5.688668837,mono,X-1172,LGH447,NA,X-1172,NSCLC
X-1172_LGH447,6,5.669536036,mono,X-1172,LGH447,NA,X-1172,NSCLC
X-1172_LGH447,11,6.090857291,mono,X-1172,LGH447,NA,X-1172,NSCLC
X-1172_LGH447,14,6.326864781,mono,X-1172,LGH447,NA,X-1172,NSCLC
X-1172_LGH447,18,6.536691598,mono,X-1172,LGH447,NA,X-1172,NSCLC
X-1172_LGH447,20,6.692579897,mono,X-1172,LGH447,NA,X-1172,NSCLC
X-1189_BKM120 + binimetinib,0,5.269403356,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,3,5.608738926,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,8,5.731073335,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,11,6.023931737,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,15,5.310245937,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,18,5.364105107,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,21,5.800606659,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,24,6.026831691,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,28,6.196647773,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,31,5.552959585,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,35,5.802722423,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,38,6.22436039,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,42,5.867034469,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,45,5.657389435,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,49,5.672635746,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,52,5.497168225,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,56,5.658785109,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,59,5.574812093,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,66,5.87745563,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,73,5.684259808,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,78,5.520660598,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,81,5.781360609,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,84,5.551796118,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,86,5.676411278,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,91,5.312220272,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,94,5.088830142,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,98,5.388158071,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,101,5.418320159,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,105,5.373424839,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,108,5.146912912,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,112,5.234312037,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,115,4.991112628,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,119,4.932313327,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120 + binimetinib,121,5.176714545,combi,X-1189,BKM120,binimetinib,X-1189,NSCLC
X-1189_BKM120,0,5.565669173,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,3,5.201255654,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,6,5.072043922,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,11,5.113793386,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,14,5.65178718,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,18,5.553347107,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,21,5.254365479,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,24,5.611667186,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,27,5.227894902,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,31,5.231643233,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,34,4.809742352,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,38,5.107762005,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,41,5.028475212,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,45,4.636668853,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,48,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,52,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,55,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,59,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,62,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,69,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,76,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,81,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,84,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,87,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,89,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,94,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,97,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,101,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,104,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,108,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,111,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,115,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,118,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_BKM120,122,-0.597837001,mono,X-1189,BKM120,NA,X-1189,NSCLC
X-1189_binimetinib,0,5.275560379,mono,X-1189,binimetinib,NA,X-1189,NSCLC
X-1189_binimetinib,3,4.853591544,mono,X-1189,binimetinib,NA,X-1189,NSCLC
X-1189_binimetinib,6,5.12693575,mono,X-1189,binimetinib,NA,X-1189,NSCLC
X-1189_binimetinib,11,5.82126917,mono,X-1189,binimetinib,NA,X-1189,NSCLC
X-1189_binimetinib,14,6.321846849,mono,X-1189,binimetinib,NA,X-1189,NSCLC
X-1189_binimetinib,18,6.349663329,mono,X-1189,binimetinib,NA,X-1189,NSCLC
X-1189_binimetinib,21,6.676957509,mono,X-1189,binimetinib,NA,X-1189,NSCLC
X-1189_binimetinib,24,6.965741128,mono,X-1189,binimetinib,NA,X-1189,NSCLC
X-1189_binimetinib,25,7.094068857,mono,X-1189,binimetinib,NA,X-1189,NSCLC
X-1189_untreated,0,5.669536036,control,X-1189,NA,NA,X-1189,NSCLC
X-1189_untreated,3,5.533389489,control,X-1189,NA,NA,X-1189,NSCLC
X-1189_untreated,6,5.550242719,control,X-1189,NA,NA,X-1189,NSCLC
X-1189_untreated,10,5.640842675,control,X-1189,NA,NA,X-1189,NSCLC
X-1189_untreated,13,5.80934297,control,X-1189,NA,NA,X-1189,NSCLC
X-1189_untreated,17,5.844992643,control,X-1189,NA,NA,X-1189,NSCLC
X-1189_untreated,20,5.74779936,control,X-1189,NA,NA,X-1189,NSCLC
X-1189_untreated,27,5.204555987,control,X-1189,NA,NA,X-1189,NSCLC
X-1189_untreated,34,5.068904202,control,X-1189,NA,NA,X-1189,NSCLC
X-1189_untreated,39,5.129306824,control,X-1189,NA,NA,X-1189,NSCLC
X-1189_BYL719,0,5.470167623,mono,X-1189,BYL719,NA,X-1189,NSCLC
X-1189_BYL719,3,5.444147815,mono,X-1189,BYL719,NA,X-1189,NSCLC
X-1189_BYL719,6,5.7661311,mono,X-1189,BYL719,NA,X-1189,NSCLC
X-1189_BYL719,11,6.253828812,mono,X-1189,BYL719,NA,X-1189,NSCLC
X-1189_BYL719,14,6.207986222,mono,X-1189,BYL719,NA,X-1189,NSCLC
X-1189_BYL719,18,6.050440752,mono,X-1189,BYL719,NA,X-1189,NSCLC
X-1189_BYL719,21,6.699746615,mono,X-1189,BYL719,NA,X-1189,NSCLC
X-1189_BYL719,24,6.88254003,mono,X-1189,BYL719,NA,X-1189,NSCLC
X-1189_BYL719,25,7.150779886,mono,X-1189,BYL719,NA,X-1189,NSCLC
X-1189_BYL719 + LGH447,0,5.407171771,combi,X-1189,BYL719,LGH447,X-1189,NSCLC
X-1189_BYL719 + LGH447,3,5.009968405,combi,X-1189,BYL719,LGH447,X-1189,NSCLC
X-1189_BYL719 + LGH447,8,5.534574557,combi,X-1189,BYL719,LGH447,X-1189,NSCLC
X-1189_BYL719 + LGH447,11,5.53180721,combi,X-1189,BYL719,LGH447,X-1189,NSCLC
X-1189_BYL719 + LGH447,15,5.059425458,combi,X-1189,BYL719,LGH447,X-1189,NSCLC
X-1189_BYL719 + LGH447,18,5.027820119,combi,X-1189,BYL719,LGH447,X-1189,NSCLC
X-1189_BYL719 + LGH447,21,4.770684624,combi,X-1189,BYL719,LGH447,X-1189,NSCLC
X-1189_BYL719 + LGH447,24,4.542230386,combi,X-1189,BYL719,LGH447,X-1189,NSCLC
